date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-08,3.8742712707244116,2.4438469707743105,5.297497143387735,38677235450
2025-03-09,3.8805093727899678,2.4296730463061125,5.336063204671761,38677235450
2025-03-10,3.8867474748555235,2.3895531580502407,5.3147436573819675,38677235450
2025-02-25,2.7917711545943,2.5989558170342053,2.983943044264487,38677320037
2025-02-26,2.800959815311013,2.6165966133892335,2.9949399883057484,38677320037
2025-02-27,2.8101484760277264,2.622795728908391,2.9978968327389315,38677320037
2025-02-28,2.819337136744439,2.6282317104864443,3.0065616823417267,38677320037
2025-03-01,2.828525797461153,2.630791561579204,3.020314046896158,38677320037
2025-03-02,2.8377144581778655,2.645499097639259,3.02852316946963,38677320037
2025-03-03,2.8469031188945797,2.641043111875787,3.0342219749321258,38677320037
2025-03-04,2.856091779611293,2.6584363309075245,3.056935411452672,38677320037
2025-03-05,2.8652804403280054,2.672646324275273,3.0654234722010636,38677320037
2025-03-06,2.8744691010447196,2.663160835521472,3.06065295293084,38677320037
2025-03-07,2.883657761761432,2.689932118618444,3.079063504996878,38677320037
2025-03-08,2.8928464224781454,2.688354408391084,3.097779080945771,38677320037
2025-03-09,2.9020350831948587,2.7155505116146297,3.119013923793093,38677320037
2025-03-10,2.911223743911572,2.7169099061150868,3.1194822776008606,38677320037
2025-03-11,2.920412404628286,2.7307326024186285,3.1191214068979614,38677320037
2025-03-12,2.9296010653449986,2.7339471505089934,3.141514608217201,38677320037
2025-03-13,2.938789726061712,2.7447858737064084,3.1495363112102397,38677320037
2025-03-14,2.9479783867784253,2.754385855667123,3.1395414385399327,38677320037
2025-03-15,2.9571670474951386,2.7607395512829775,3.1501740858970635,38677320037
2025-03-16,2.966355708211852,2.786278290374538,3.1686719798363514,38677320037
2025-03-17,2.975544368928565,2.766768648376648,3.169028682879173,38677320037
2025-03-18,2.9847330296452785,2.7839581915063287,3.15946790560216,38677320037
2025-03-19,2.993921690361992,2.7932330489550967,3.1883747477144255,38677320037
2025-03-20,3.003110351078705,2.8077088656057163,3.189762493683225,38677320037
2025-03-21,3.0122990117954185,2.8132029429559386,3.209036168443144,38677320037
2025-03-22,3.021487672512132,2.816306460909599,3.2166892242420757,38677320037
2025-03-23,3.030676333228845,2.82733478694775,3.2409570170600173,38677320037
2025-03-24,3.0398649939455584,2.8465184252164164,3.236706175373145,38677320037
2025-02-04,1.0,0.9999999987814563,1.0000000012863028,38677419399
2025-02-05,1.0,0.9999999987285035,1.000000001347627,38677419399
2025-02-06,1.0,0.9999999986638981,1.0000000013161952,38677419399
2025-02-07,1.0,0.999999998850196,1.0000000012603507,38677419399
2025-02-08,1.0,0.9999999987553612,1.000000001297384,38677419399
2025-02-09,1.0,0.9999999987474986,1.0000000012327552,38677419399
2025-02-10,1.0,0.9999999986935594,1.000000001257107,38677419399
2025-02-11,1.0,0.9999999986963586,1.00000000120654,38677419399
2025-02-12,1.0,0.9999999987558035,1.0000000013375523,38677419399
2025-02-13,1.0,0.9999999986727284,1.000000001206003,38677419399
2025-02-14,1.0,0.999999998749705,1.0000000012103287,38677419399
2025-02-15,1.0,0.9999999986262325,1.0000000012377392,38677419399
2025-02-16,1.0,0.9999999986174221,1.000000001352475,38677419399
2025-02-17,1.0,0.9999999986390496,1.0000000013192183,38677419399
2025-02-18,1.0,0.9999999986708269,1.000000001343112,38677419399
2025-02-19,1.0,0.9999999987164387,1.000000001364567,38677419399
2025-02-20,1.0,0.9999999986352909,1.0000000012348291,38677419399
2025-02-21,1.0,0.9999999986684147,1.0000000012935564,38677419399
2025-02-22,1.0,0.9999999986190765,1.0000000013237111,38677419399
2025-02-23,1.0,0.999999998670387,1.0000000013908381,38677419399
2025-02-24,1.0,0.9999999987016018,1.0000000013930508,38677419399
2025-02-25,1.0,0.9999999986143614,1.000000001369118,38677419399
2025-02-26,1.0,0.9999999986274767,1.0000000014362163,38677419399
2025-02-27,1.0,0.9999999987336214,1.0000000013093424,38677419399
2025-02-28,1.0,0.9999999985084435,1.0000000014372612,38677419399
